timestamp,test-class,test-method,time,description,result
"2022-05-27 15:42:36.922","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",7510,""[1] recordIndex=0, pattern=19/05/2022, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.0, link=https://www.google.com"","Expected value '2022/05/19 12:00' in attribute 3 of record 0, but found '2022/06/20 12:00'"
"2022-05-27 15:42:44.277","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",6398,""[2] recordIndex=1, pattern=29/05/2022, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.0, link=https://www.google.com"","Expected value '2022/05/20 12:00' in attribute 3 of record 1, but found '2022/06/20 12:00'"
