timestamp,test-class,test-method,time,description,result
"2022-05-28 10:50:40.346","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",19507,""[1] recordIndex=0, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:50:49.379","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",8100,""[1] recordIndex=0, pattern=01/06/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:50:57.809","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",7846,""[2] recordIndex=1, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:51:05.572","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",6876,""[3] recordIndex=2, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-05-28 10:51:12.377","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",6270,""[4] recordIndex=3, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:51:19.384","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",6444,""[5] recordIndex=4, pattern=30/05/2022, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:51:26.075","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",6242,""[6] recordIndex=5, pattern=30/05/2022, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
