timestamp,simple-path,time
"2022-05-27 16:11:07.762","/master/welcome",6297
"2022-05-27 16:11:08.308","/master/welcome",487
"2022-05-27 16:11:10.517","/master/sign-in",2152
"2022-05-27 16:11:11.813","/master/welcome",577
"2022-05-27 16:11:13.644","/inventor/chimpum/list",1126
"2022-05-27 16:11:15.354","/inventor/chimpum/create",1634
"2022-05-27 16:11:19.725","/inventor/chimpum/list",1116
