timestamp,simple-path,time
"2022-05-27 16:13:31.822","/master/welcome",6148
"2022-05-27 16:13:32.458","/master/welcome",567
"2022-05-27 16:13:34.695","/master/sign-in",2161
"2022-05-27 16:13:36.025","/master/welcome",583
"2022-05-27 16:13:37.812","/inventor/chimpum/list",1633
"2022-05-27 16:13:39.536","/inventor/chimpum/create",1646
"2022-05-27 16:13:42.171","/inventor/chimpum/list",580
"2022-05-27 16:13:45.532","/inventor/chimpum/list",1098
