timestamp,test-class,test-method,time,description,result
"2022-05-28 10:56:26.072","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",15380,""[1] recordIndex=0, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:56:34.301","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",7468,""[1] recordIndex=0, pattern=01/06/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:56:40.408","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5591,""[2] recordIndex=1, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:56:46.412","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5531,""[3] recordIndex=2, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-05-28 10:56:53.911","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",7050,""[4] recordIndex=3, pattern=30/05/2022, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:57:01.908","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",7512,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-05-28 10:57:10.449","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",7878,""[6] recordIndex=5, pattern=30/05/2022, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-28 10:57:16.679","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5723,""[7] recordIndex=6, pattern=30/05/2022, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
